Tue Feb 21 00:35:10 2017,Create new empty history file.
Tue Feb 21 01:47:46 2017,temp,68.0,34.8,35.4,43,Set Temp 68.0,279
Tue Feb 21 01:49:07 2017,temp,68.0,34.8,35.4,43,Set Temp 68.0,345
Tue Feb 21 01:49:28 2017,get_oTemp oCtr = 361,68.0,34.8,35.4,43,Set Temp 68.0,361
Tue Feb 21 01:50:32 2017,temp,68.0,34.9,35.4,44,Set Temp 68.0,50
Tue Feb 21 01:51:53 2017,temp,68.0,34.9,35.4,44,Set Temp 68.0,116
Tue Feb 21 01:53:15 2017,temp,68.0,34.9,35.4,44,Set Temp 68.0,182
Tue Feb 21 01:54:40 2017,temp,67.8,34.9,35.4,44,Set Temp 68.0,248
Tue Feb 21 01:54:51 2017,CPU Temp = 123.4*F  CPU speed = 1.0Ghz,67.8,34.9,35.4,44,Set Temp 68.0,257
Tue Feb 21 01:56:02 2017,temp,67.8,34.9,35.4,44,Set Temp 68.0,314
Tue Feb 21 01:56:04 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 67.8 iTempArray[1] = 33.3 iTempArray[2] = 67.8
Tue Feb 21 01:56:13 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 67.8 iTempArray[1] = 33.3 iTempArray[2] = 67.8
Tue Feb 21 01:56:29 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 67.8 iTempArray[1] = 33.3 iTempArray[2] = 67.8
Tue Feb 21 01:57:03 2017,get_oTemp oCtr = 361,67.8,34.9,35.4,44,Set Temp 68.0,361
Tue Feb 21 01:57:26 2017,temp,67.8,34.9,35.6,44,Set Temp 68.0,19
Tue Feb 21 01:58:50 2017,temp,67.8,35.1,35.6,44,Set Temp 68.0,85
Tue Feb 21 01:58:55 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 67.8 iTempArray[1] = 33.3 iTempArray[2] = 67.8
Tue Feb 21 01:59:06 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 67.8 iTempArray[1] = 33.3 iTempArray[2] = 67.8
Tue Feb 21 01:59:12 2017,Thermostat348Csv0.5 Out of range  iTempArray[0] = 67.8 iTempArray[1] = 33.3 iTempArray[2] = 67.8
Tue Feb 21 02:00:14 2017,temp,67.8,34.6,35.6,44,Set Temp 68.0,151
Tue Feb 21 02:01:37 2017,temp,67.8,34.5,35.6,44,Set Temp 68.0,217
Tue Feb 21 02:03:01 2017,temp,67.8,34.5,35.6,44,Set Temp 68.0,283
Tue Feb 21 02:04:12 2017,CPU Temp = 122.5*F  CPU speed = 1.0Ghz,67.8,34.4,35.6,44,Set Temp 68.0,337
Tue Feb 21 02:04:26 2017,temp,67.8,34.4,35.6,44,Set Temp 68.0,349
Tue Feb 21 02:04:41 2017,get_oTemp oCtr = 361,67.8,34.4,35.6,44,Set Temp 68.0,361
